ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Quality_Score
465049,Female,Yes,49,No,Engineer,6.0,1,2.0,Cat_6,A,5.481896551724137
460751,Female,No,25,No,Artist,1.0,1,3.0,Cat_6,D,5.425543478260869
461690,Female,No,31,Yes,Engineer,0.0,1,1.0,Cat_4,A,5.382561307901907
464084,Male,No,25,No,Healthcare,1.0,1,5.0,Cat_4,D,5.4602179836512255
465644,Male,No,33,Yes,Healthcare,0.0,1,5.0,Cat_6,C,5.39891304347826
459470,Male,No,29,Yes,Healthcare,9.0,1,6.0,Cat_6,D,5.493261455525606
462700,Male,Yes,38,Yes,Artist,0.0,2,4.0,Cat_6,B,5.748684210526315
465067,Male,Yes,62,Yes,Executive,8.0,3,2.0,Cat_6,C,5.405405405405405
464247,Male,Yes,59,No,Engineer,0.0,1,1.0,Cat_6,A,5.561213720316622
459465,Female,Yes,27,Yes,Entertainment,3.0,1,5.0,Cat_6,B,5.554330708661417
463894,Female,Yes,51,Yes,Artist,0.0,2,3.0,Cat_2,C,5.518232044198895
466089,Male,No,59,No,Entertainment,0.0,1,3.0,Cat_6,B,5.561213720316622
459355,Female,Yes,78,No,Homemaker,5.0,1,1.0,Cat_6,A,5.0
467227,Female,No,37,Yes,Artist,12.0,1,1.0,Cat_4,A,5.56231884057971
459054,Male,Yes,37,Yes,Executive,9.0,3,4.0,Cat_6,C,5.427374301675978
463609,Male,Yes,30,No,Artist,0.0,2,2.0,Cat_5,A,5.450123456790123
466260,Male,Yes,43,Yes,Entertainment,0.0,2,2.0,Cat_6,B,5.510000000000001
464283,Male,No,40,Yes,Artist,5.0,1,2.0,Cat_6,A,5.467532467532467
465646,Female,No,40,Yes,Artist,6.0,1,2.0,Cat_6,B,5.43771712158809
461103,Female,No,30,No,Engineer,1.0,1,5.0,Cat_3,D,5.37621359223301
464378,Female,Yes,40,Yes,Artist,9.0,2,2.0,Cat_6,B,5.43771712158809
462661,Female,Yes,62,Yes,Artist,2.0,3,3.0,Cat_6,C,5.382383419689119
460266,Male,No,22,No,Healthcare,0.0,1,8.0,Cat_6,D,5.591394658753709
462983,Female,Yes,66,Yes,Lawyer,1.0,3,2.0,Cat_6,A,5.742051282051282
459022,Male,Yes,67,Yes,Artist,10.0,1,1.0,Cat_6,D,5.544347826086956
463231,Male,Yes,50,Yes,Artist,1.0,2,3.0,Cat_6,A,5.47316384180791
465863,Male,No,27,No,Healthcare,5.0,1,3.0,Cat_6,D,5.409756097560975
463557,Male,No,28,Yes,Doctor,1.0,1,3.0,Cat_6,A,5.354925373134328
467636,Male,Yes,45,Yes,Doctor,1.0,2,2.0,Cat_6,C,5.33225
463539,Male,Yes,59,Yes,Artist,1.0,2,2.0,Cat_4,B,5.561213720316622
459633,Male,No,19,No,Healthcare,1.0,1,2.0,Cat_6,D,5.6310160427807485
462304,Male,Yes,62,Yes,Artist,1.0,1,4.0,Cat_4,B,5.405405405405405
466988,Female,No,72,Yes,Lawyer,0.0,1,5.0,Cat_6,B,5.0
467467,Male,No,19,No,Healthcare,0.0,1,4.0,Cat_6,D,5.6310160427807485
464871,Female,No,28,Yes,Entertainment,6.0,1,3.0,Cat_4,B,5.661891891891893
462258,Male,No,25,No,Doctor,1.0,1,4.0,Cat_6,D,5.4602179836512255
467813,Male,Yes,36,Yes,Entertainment,0.0,1,2.0,Cat_4,A,5.542547425474254
459068,Female,No,33,Yes,Healthcare,2.0,1,2.0,Cat_6,A,5.62827763496144
462701,Male,Yes,59,No,Entertainment,0.0,2,4.0,Cat_6,B,5.561213720316622
466536,Male,No,20,No,Healthcare,4.0,1,4.0,Cat_4,D,5.475555555555555
465668,Male,No,23,No,Healthcare,0.0,1,5.0,Cat_4,D,5.453389830508475
462234,Male,Yes,27,No,5,1.0,2,6.0,Cat_4,D,5.409756097560975
460340,Female,No,46,Yes,Artist,10.0,1,2.0,Cat_6,A,5.458981233243968
466820,Female,Yes,74,No,Lawyer,1.0,3,2.0,Cat_6,A,5.0
462922,Male,No,26,No,Doctor,8.0,1,1.0,Cat_3,D,5.5598853868194835
465326,Male,Yes,76,Yes,Artist,5.0,1,1.0,Cat_6,A,5.0
464130,Male,No,41,Yes,Artist,1.0,1,3.0,Cat_6,A,5.365159574468085
463832,Female,No,32,No,Marketing,5.0,1,5.0,Cat_6,D,5.734249999999999
462735,Female,Yes,30,No,Artist,0.0,2,2.0,Cat_1,B,5.37621359223301
464412,Male,Yes,70,No,Lawyer,1.0,1,2.0,Cat_6,D,5.0
464468,Male,Yes,50,Yes,Artist,1.0,1,3.0,Cat_6,C,5.47316384180791
463422,Male,Yes,39,No,Executive,5.0,3,4.0,Cat_6,B,5.413941018766756
459498,Female,Yes,42,Yes,Artist,5.0,1,2.0,Cat_6,C,5.681212121212121
460173,Female,Yes,40,Yes,Artist,1.0,1,3.0,Cat_6,C,5.43771712158809
463091,Female,Yes,39,Yes,Homemaker,8.0,1,1.0,Cat_6,D,5.434864864864864
467213,Female,Yes,88,Yes,Lawyer,1.0,3,2.0,Cat_6,B,5.0
461804,Female,No,43,Yes,Artist,0.0,1,1.0,Cat_6,A,5.389572192513368
466649,Male,No,19,No,Healthcare,1.0,1,3.0,Cat_3,D,5.6310160427807485
460533,Female,Yes,45,No,Artist,6.0,1,1.0,Cat_6,A,5.455764075067024
465820,Female,5,30,Yes,5,5.0,2,4.0,Cat_4,B,5.37621359223301
466329,Female,Yes,39,5,Doctor,2.0,1,1.0,Cat_3,A,5.434864864864864
461892,Female,No,35,Yes,Healthcare,0.0,1,1.0,Cat_2,D,5.522666666666667
463656,Male,Yes,53,Yes,Doctor,0.0,1,3.0,Cat_6,A,5.4153439153439145
462850,Male,No,21,No,Healthcare,1.0,1,4.0,Cat_6,D,5.481889763779527
460603,Female,No,22,5,Entertainment,0.0,1,3.0,Cat_3,A,5.602393617021277
460707,Male,Yes,38,No,Artist,1.0,2,3.0,Cat_6,C,5.748684210526315
463122,Male,Yes,36,Yes,Executive,9.0,2,3.0,Cat_6,B,5.542547425474254
467588,Male,Yes,63,Yes,Artist,0.0,2,4.0,Cat_6,C,5.550857142857143
462552,Male,No,31,Yes,Artist,1.0,1,2.0,Cat_6,A,5.370523415977961
466048,Male,No,25,No,Entertainment,3.0,1,1.0,Cat_4,A,5.4602179836512255
467845,Male,Yes,52,Yes,Entertainment,1.0,1,2.0,Cat_6,C,5.434159779614324
459810,Male,No,19,No,Healthcare,1.0,1,4.0,Cat_6,D,5.6310160427807485
461267,Female,No,35,Yes,Healthcare,5.0,1,1.0,Cat_4,D,5.522666666666667
466572,Female,No,30,No,Healthcare,0.0,1,4.0,Cat_6,D,5.37621359223301
464092,Female,Yes,59,Yes,Artist,0.0,2,5.0,Cat_6,C,5.473033707865168
467025,Female,No,25,No,Engineer,1.0,1,3.0,Cat_6,D,5.425543478260869
466110,Male,Yes,77,Yes,Lawyer,0.0,1,1.0,Cat_6,A,5.0
462353,Female,Yes,58,Yes,Doctor,1.0,2,2.0,Cat_6,C,5.360110803324099
459904,Female,Yes,38,Yes,Artist,6.0,1,4.0,Cat_6,C,5.573066666666667
462011,Male,Yes,29,No,Marketing,1.0,1,4.0,Cat_4,D,5.493261455525606
462367,Male,Yes,56,Yes,Artist,1.0,2,3.0,Cat_6,B,5.576308539944903
460220,Female,No,37,Yes,Entertainment,1.0,1,2.0,Cat_2,D,5.56231884057971
461429,Male,Yes,49,Yes,Doctor,1.0,2,4.0,Cat_6,C,5.340104166666666
462668,Female,No,41,Yes,Artist,2.0,1,1.0,Cat_6,B,5.454076086956522
467339,Male,5,55,Yes,Artist,1.0,2,3.0,Cat_6,B,5.437640449438202
461699,Male,No,28,Yes,Doctor,0.0,1,1.0,Cat_6,D,5.354925373134328
464885,Female,No,35,No,Engineer,1.0,1,2.0,Cat_4,A,5.522666666666667
460989,Male,No,23,No,Healthcare,1.0,1,3.0,Cat_1,D,5.453389830508475
462156,Female,Yes,43,Yes,Artist,4.0,2,2.0,Cat_3,C,5.389572192513368
461182,Male,No,18,No,Healthcare,5.0,1,5.0,Cat_3,D,5.483844011142061
460507,Male,No,30,No,Doctor,1.0,1,4.0,Cat_3,D,5.450123456790123
462875,Male,No,20,No,Healthcare,1.0,1,3.0,Cat_6,D,5.475555555555555
461708,Male,Yes,84,No,Lawyer,0.0,3,2.0,Cat_6,B,5.0
459766,Female,No,42,Yes,Engineer,5.0,1,1.0,Cat_6,A,5.681212121212121
462137,Male,No,28,Yes,Doctor,1.0,1,1.0,Cat_6,A,5.354925373134328
459630,Male,Yes,73,Yes,Lawyer,1.0,2,2.0,Cat_6,A,5.0
462699,Female,Yes,61,Yes,Lawyer,5.0,3,4.0,Cat_2,B,5.6128534704370185
465897,Female,Yes,42,Yes,Artist,9.0,1,1.0,Cat_6,A,5.681212121212121
465628,Male,Yes,49,Yes,Artist,2.0,1,2.0,Cat_2,A,5.340104166666666
462987,Female,Yes,84,Yes,Lawyer,5.0,3,2.0,Cat_6,C,5.0
463492,Male,No,22,No,Healthcare,5.0,1,4.0,Cat_6,D,5.591394658753709
462321,Female,No,42,Yes,Engineer,6.0,1,1.0,Cat_6,A,5.681212121212121
460511,Female,No,31,No,Doctor,0.0,1,4.0,Cat_3,D,5.382561307901907
459225,Female,Yes,49,Yes,Artist,0.0,2,4.0,Cat_6,C,5.481896551724137
467894,Male,Yes,58,Yes,Artist,0.0,2,2.0,Cat_6,C,5.646280991735537
465076,Male,Yes,72,Yes,Artist,0.0,3,5.0,Cat_6,C,5.0
467573,Male,Yes,45,Yes,Artist,6.0,2,4.0,Cat_6,B,5.33225
465266,Male,Yes,49,Yes,Entertainment,0.0,2,5.0,Cat_4,B,5.340104166666666
462215,Female,No,20,No,Marketing,1.0,1,3.0,Cat_4,D,5.522368421052631
466279,Female,No,31,No,5,1.0,1,4.0,Cat_3,A,5.382561307901907
467131,Male,Yes,50,Yes,Artist,0.0,1,2.0,Cat_6,B,5.47316384180791
459456,Female,No,65,No,Lawyer,5.0,1,1.0,Cat_6,D,5.577664974619289
460225,Female,Yes,78,Yes,Lawyer,3.0,3,2.0,Cat_6,C,5.0
463825,Female,Yes,45,Yes,Artist,1.0,2,3.0,5,B,5.455764075067024
462597,Male,Yes,29,No,Healthcare,5.0,1,4.0,Cat_4,A,5.493261455525606
466360,Male,No,25,No,Healthcare,0.0,1,3.0,Cat_4,B,5.4602179836512255
465542,Female,Yes,62,No,Doctor,5.0,2,5.0,Cat_3,A,5.382383419689119
465848,Female,No,28,Yes,Healthcare,0.0,1,1.0,Cat_7,D,5.661891891891893
459043,Female,Yes,49,No,Engineer,1.0,1,1.0,Cat_7,A,5.481896551724137
463069,Male,No,29,Yes,Artist,7.0,1,1.0,Cat_6,B,5.493261455525606
459795,Male,No,52,Yes,Artist,0.0,1,1.0,Cat_6,A,5.434159779614324
464954,Male,No,23,No,Healthcare,1.0,1,4.0,Cat_4,D,5.453389830508475
459713,Male,No,18,No,Healthcare,5.0,1,3.0,Cat_6,D,5.483844011142061
463068,Male,Yes,26,Yes,Artist,9.0,2,2.0,Cat_6,B,5.5598853868194835
464834,Male,Yes,51,No,Executive,1.0,1,4.0,Cat_4,D,5.592458100558659
462908,Male,Yes,27,No,Executive,10.0,3,3.0,Cat_6,A,5.409756097560975
464032,Male,No,20,No,Healthcare,1.0,1,3.0,Cat_6,D,5.475555555555555
459307,Male,Yes,62,Yes,Entertainment,0.0,1,1.0,Cat_6,B,5.405405405405405
462224,Female,Yes,63,No,Engineer,4.0,2,8.0,Cat_4,D,5.393859649122806
465611,Male,No,53,Yes,Doctor,0.0,1,1.0,Cat_6,C,5.4153439153439145
466322,Male,No,28,No,Doctor,0.0,1,3.0,Cat_3,B,5.354925373134328
461548,Female,No,33,Yes,Engineer,1.0,1,3.0,Cat_6,A,5.62827763496144
461870,Female,Yes,45,Yes,Artist,0.0,2,2.0,Cat_6,C,5.455764075067024
466966,Male,Yes,61,Yes,Entertainment,1.0,2,2.0,Cat_6,C,5.574114441416893
459207,Female,Yes,62,5,Doctor,0.0,2,4.0,Cat_6,B,5.382383419689119
465672,Male,No,42,No,Executive,9.0,1,3.0,Cat_4,D,5.310327455919395
459317,Male,Yes,52,Yes,Executive,1.0,3,4.0,Cat_6,C,5.434159779614324
464362,Female,Yes,51,Yes,Artist,1.0,1,1.0,Cat_6,C,5.518232044198895
465683,Female,No,49,No,Entertainment,1.0,1,2.0,Cat_4,A,5.481896551724137
462253,Male,Yes,51,Yes,Engineer,0.0,1,2.0,Cat_4,A,5.592458100558659
459421,Male,Yes,29,No,Healthcare,0.0,2,4.0,Cat_6,A,5.493261455525606
459987,Male,Yes,53,Yes,Healthcare,5.0,3,2.0,Cat_6,D,5.4153439153439145
460036,Male,Yes,40,Yes,5,3.0,1,1.0,Cat_6,D,5.467532467532467
461613,Female,No,25,Yes,Healthcare,8.0,1,4.0,Cat_5,C,5.425543478260869
461168,Female,Yes,29,No,Engineer,5.0,2,2.0,Cat_3,A,5.518207282913165
459247,Male,Yes,60,Yes,Executive,0.0,2,5.0,Cat_6,C,5.5475218658892125
460770,Female,No,25,Yes,Healthcare,5.0,1,3.0,Cat_3,A,5.425543478260869
465047,Male,Yes,55,Yes,Executive,8.0,3,2.0,Cat_6,C,5.437640449438202
467013,Male,Yes,66,Yes,Executive,0.0,3,2.0,Cat_6,C,5.247787610619469
465894,Male,No,27,Yes,Artist,8.0,1,6.0,Cat_6,D,5.409756097560975
462702,Male,Yes,51,No,Entertainment,1.0,2,4.0,Cat_4,A,5.592458100558659
465431,Male,Yes,35,No,Artist,0.0,1,2.0,Cat_6,B,5.618489583333333
466386,Male,Yes,65,Yes,Executive,1.0,1,2.0,Cat_4,B,5.339108910891089
467221,Female,No,20,No,Doctor,5.0,1,4.0,Cat_6,C,5.522368421052631
464057,Male,No,32,Yes,Marketing,0.0,1,5.0,Cat_6,B,5.798994974874372
467217,Female,Yes,79,Yes,Lawyer,5.0,3,2.0,Cat_6,C,5.0
462186,Female,No,21,No,Doctor,0.0,1,3.0,Cat_1,D,5.670555555555556
463432,Male,No,36,Yes,Artist,0.0,1,1.0,Cat_6,B,5.542547425474254
466753,Female,Yes,70,Yes,Artist,1.0,2,2.0,Cat_3,C,5.0
465123,Female,No,28,Yes,Healthcare,1.0,1,3.0,Cat_6,A,5.661891891891893
459965,Male,No,25,Yes,Artist,7.0,1,1.0,Cat_2,A,5.4602179836512255
466030,Female,Yes,36,No,Entertainment,8.0,1,2.0,Cat_6,B,5.604884318766066
462582,Male,No,20,No,Healthcare,0.0,1,4.0,Cat_4,D,5.475555555555555
461466,Male,Yes,49,No,Artist,0.0,1,2.0,Cat_7,A,5.340104166666666
459676,Female,No,28,Yes,Artist,5.0,1,2.0,Cat_6,A,5.661891891891893
464380,Female,Yes,49,Yes,Artist,6.0,2,6.0,Cat_6,C,5.481896551724137
466846,Male,No,18,No,Healthcare,2.0,1,4.0,Cat_2,D,5.483844011142061
465184,Female,Yes,46,No,Engineer,1.0,2,5.0,Cat_6,C,5.458981233243968
459481,Male,Yes,47,No,Lawyer,0.0,1,2.0,Cat_6,A,5.635260115606936
467263,Female,No,32,No,Marketing,5.0,1,1.0,Cat_4,D,5.734249999999999
465136,Male,Yes,47,Yes,Artist,0.0,2,2.0,Cat_6,C,5.635260115606936
464253,Female,Yes,49,Yes,Artist,5.0,2,4.0,Cat_6,C,5.481896551724137
466534,Male,No,28,No,Healthcare,0.0,1,9.0,Cat_6,D,5.354925373134328
466411,Male,Yes,58,Yes,Artist,1.0,2,3.0,Cat_3,B,5.646280991735537
462576,Female,No,21,No,Healthcare,9.0,1,4.0,Cat_3,D,5.670555555555556
467704,Male,Yes,53,Yes,Artist,1.0,2,2.0,Cat_6,C,5.4153439153439145
465303,Female,Yes,67,Yes,Artist,1.0,2,3.0,Cat_2,C,5.460589812332439
467703,Male,No,26,Yes,Healthcare,1.0,1,5.0,Cat_6,D,5.5598853868194835
465493,Female,No,26,No,Artist,0.0,1,3.0,Cat_4,A,5.390932642487047
461322,Male,Yes,40,Yes,Artist,0.0,2,2.0,Cat_6,C,5.467532467532467
461706,Male,No,25,Yes,Healthcare,0.0,1,3.0,Cat_6,D,5.4602179836512255
463629,Male,No,41,Yes,Artist,1.0,1,1.0,Cat_6,B,5.365159574468085
465140,Male,Yes,45,Yes,Executive,5.0,3,3.0,Cat_7,B,5.33225
459308,Female,Yes,47,Yes,Artist,0.0,2,2.0,Cat_6,C,5.423209169054441
459582,Male,Yes,27,No,Entertainment,5.0,2,3.0,Cat_6,A,5.409756097560975
460859,Male,Yes,50,Yes,Entertainment,5.0,1,4.0,Cat_6,D,5.47316384180791
461915,Male,Yes,51,No,Artist,5.0,2,2.0,Cat_2,B,5.592458100558659
466358,Female,5,28,No,Engineer,0.0,1,4.0,Cat_6,A,5.661891891891893
459708,Female,No,39,Yes,Engineer,1.0,1,1.0,Cat_6,A,5.434864864864864
459179,Male,Yes,60,No,Entertainment,0.0,2,3.0,Cat_6,B,5.5475218658892125
462654,Male,Yes,39,No,Artist,1.0,2,6.0,Cat_4,A,5.413941018766756
466256,Female,Yes,65,Yes,Engineer,1.0,1,1.0,Cat_6,B,5.577664974619289
465649,Female,Yes,43,Yes,Marketing,6.0,1,1.0,Cat_6,A,5.389572192513368
467333,Female,Yes,58,Yes,Artist,5.0,2,6.0,Cat_2,C,5.360110803324099
465652,Female,Yes,31,No,Marketing,0.0,1,2.0,Cat_2,D,5.382561307901907
460360,Female,Yes,38,Yes,Artist,2.0,1,1.0,Cat_4,A,5.573066666666667
464472,Female,No,27,Yes,Artist,0.0,1,3.0,Cat_6,C,5.554330708661417
467422,Female,Yes,58,Yes,Artist,0.0,2,2.0,Cat_6,C,5.360110803324099
463116,Male,Yes,62,Yes,Artist,1.0,3,2.0,Cat_6,B,5.405405405405405
460177,Male,No,48,Yes,Artist,1.0,1,1.0,Cat_6,B,5.618260869565217
465081,Male,Yes,57,Yes,Executive,7.0,3,2.0,Cat_6,C,5.496388888888888
467810,Male,Yes,42,Yes,Artist,0.0,2,5.0,Cat_6,C,5.310327455919395
465063,Female,Yes,68,Yes,Lawyer,1.0,3,2.0,Cat_6,C,5.381643835616439
462690,Male,Yes,38,Yes,Engineer,5.0,2,4.0,Cat_6,B,5.748684210526315
467752,Male,Yes,31,No,Executive,5.0,2,3.0,Cat_4,A,5.370523415977961
466430,Female,Yes,51,No,Engineer,0.0,1,4.0,Cat_6,A,5.518232044198895
465713,Male,Yes,59,Yes,Artist,0.0,2,4.0,Cat_6,C,5.561213720316622
462555,Male,Yes,36,Yes,Artist,1.0,2,2.0,Cat_4,C,5.542547425474254
459668,Male,Yes,32,No,5,5.0,2,3.0,Cat_6,B,5.798994974874372
461615,Male,No,25,Yes,Doctor,1.0,1,2.0,Cat_6,D,5.4602179836512255
461532,Male,Yes,48,Yes,Entertainment,1.0,1,1.0,Cat_6,A,5.618260869565217
465295,Female,5,37,Yes,Doctor,8.0,2,1.0,Cat_6,A,5.56231884057971
459175,Female,Yes,70,Yes,Artist,1.0,2,2.0,Cat_6,C,5.0
463739,Female,Yes,42,No,Marketing,0.0,1,3.0,Cat_6,B,5.681212121212121
464339,Male,No,26,No,Artist,0.0,1,2.0,Cat_6,D,5.5598853868194835
465074,Male,No,25,Yes,Artist,1.0,1,4.0,Cat_6,A,5.4602179836512255
465282,Female,No,36,Yes,Artist,0.0,1,3.0,Cat_6,A,5.604884318766066
460488,Male,No,42,No,Doctor,0.0,1,1.0,Cat_3,D,5.310327455919395
464554,Female,No,35,Yes,Artist,0.0,1,7.0,Cat_2,C,5.522666666666667
462814,Female,Yes,22,No,Engineer,8.0,2,2.0,Cat_5,C,5.602393617021277
462073,Female,No,36,Yes,Artist,6.0,1,1.0,Cat_6,C,5.604884318766066
459901,Male,Yes,47,Yes,Artist,0.0,2,3.0,Cat_6,C,5.635260115606936
460858,Male,No,19,No,Healthcare,1.0,1,4.0,Cat_3,D,5.6310160427807485
461895,Male,Yes,36,Yes,Entertainment,1.0,1,2.0,Cat_6,B,5.542547425474254
467308,Female,No,28,Yes,Doctor,0.0,1,3.0,Cat_3,C,5.661891891891893
467584,Male,Yes,52,No,Doctor,1.0,2,4.0,Cat_6,B,5.434159779614324
466444,Male,Yes,50,Yes,Doctor,5.0,2,4.0,Cat_3,C,5.47316384180791
462622,Male,Yes,47,No,Executive,0.0,1,4.0,Cat_4,D,5.635260115606936
460100,Female,No,29,Yes,Doctor,1.0,1,1.0,Cat_3,A,5.518207282913165
466591,Female,No,23,No,Healthcare,0.0,1,4.0,Cat_6,D,5.400294985250737
462849,Male,Yes,50,Yes,Artist,0.0,2,4.0,Cat_6,C,5.47316384180791
463235,Female,No,21,No,5,1.0,1,4.0,Cat_6,D,5.670555555555556
466410,Female,Yes,56,Yes,Artist,0.0,1,1.0,Cat_6,B,5.465599999999999
464141,Male,Yes,32,Yes,Entertainment,9.0,3,2.0,Cat_4,A,5.798994974874372
464634,Female,No,32,Yes,Engineer,5.0,1,9.0,Cat_4,D,5.734249999999999
461564,Male,Yes,63,Yes,Executive,1.0,3,2.0,Cat_6,C,5.550857142857143
463219,Male,Yes,50,No,Entertainment,0.0,1,2.0,Cat_6,D,5.47316384180791
461425,Male,Yes,52,Yes,Artist,5.0,1,4.0,Cat_6,A,5.434159779614324
464009,Female,Yes,49,Yes,Artist,7.0,2,4.0,Cat_6,B,5.481896551724137
460573,Male,No,62,No,Healthcare,8.0,1,1.0,Cat_3,C,5.405405405405405
460951,Female,Yes,55,No,Engineer,1.0,2,7.0,Cat_6,A,5.451052631578948
462262,Male,No,27,No,Healthcare,1.0,1,3.0,5,B,5.409756097560975
467126,Female,Yes,45,Yes,Artist,0.0,1,1.0,Cat_3,B,5.455764075067024
462924,Female,Yes,31,No,Homemaker,8.0,2,2.0,Cat_6,D,5.382561307901907
462488,Male,No,33,Yes,Healthcare,0.0,1,5.0,Cat_6,D,5.39891304347826
461640,Male,Yes,52,Yes,Artist,1.0,2,2.0,Cat_6,C,5.434159779614324
465504,Male,No,42,Yes,Entertainment,0.0,1,2.0,Cat_6,B,5.310327455919395
460902,Male,No,38,Yes,Executive,1.0,1,3.0,Cat_6,A,5.748684210526315
459657,Male,Yes,84,Yes,Lawyer,1.0,3,2.0,Cat_6,B,5.0
465054,Male,Yes,67,Yes,Executive,1.0,3,3.0,Cat_6,C,5.544347826086956
464000,Female,No,32,No,Healthcare,0.0,1,5.0,Cat_7,C,5.734249999999999
460324,Female,No,33,Yes,Entertainment,12.0,1,2.0,Cat_6,A,5.62827763496144
462468,Female,No,30,Yes,Healthcare,2.0,1,5.0,Cat_6,D,5.37621359223301
465245,Male,No,18,No,Healthcare,1.0,1,4.0,Cat_4,D,5.483844011142061
467919,Female,Yes,47,Yes,Artist,7.0,2,2.0,Cat_6,C,5.423209169054441
463716,Male,No,29,No,Doctor,1.0,1,4.0,Cat_6,D,5.493261455525606
463769,Male,Yes,63,No,Executive,0.0,3,4.0,Cat_6,B,5.550857142857143
464907,Male,5,55,Yes,Engineer,0.0,2,2.0,Cat_4,B,5.437640449438202
460523,Female,No,48,Yes,Entertainment,1.0,1,5.0,Cat_4,C,5.413370473537604
462327,Male,Yes,27,Yes,Entertainment,0.0,1,4.0,Cat_7,D,5.409756097560975
463882,Female,Yes,43,Yes,Artist,1.0,1,1.0,Cat_1,A,5.389572192513368
464446,Female,Yes,50,Yes,Engineer,0.0,1,5.0,Cat_6,B,5.416020671834626
462282,Male,No,29,No,Healthcare,1.0,1,3.0,Cat_6,D,5.493261455525606
467167,Male,Yes,73,Yes,Artist,1.0,2,5.0,Cat_3,C,5.0
459625,Female,Yes,57,No,Engineer,8.0,1,1.0,Cat_6,B,5.632957746478873
466740,Female,Yes,47,No,Engineer,8.0,1,1.0,Cat_3,A,5.423209169054441
461434,Female,Yes,32,Yes,Executive,4.0,3,3.0,Cat_7,C,5.734249999999999
465404,Female,Yes,25,Yes,Entertainment,0.0,2,2.0,Cat_1,A,5.425543478260869
462337,Female,Yes,79,Yes,Lawyer,1.0,3,2.0,Cat_4,B,5.0
461921,Female,No,41,Yes,Artist,0.0,1,1.0,Cat_6,A,5.454076086956522
463763,Male,Yes,36,Yes,Artist,4.0,2,2.0,Cat_6,C,5.542547425474254
467749,Male,No,19,No,Healthcare,1.0,1,9.0,Cat_7,D,5.6310160427807485
464876,Female,Yes,49,No,Engineer,5.0,2,5.0,Cat_4,A,5.481896551724137
463850,Male,Yes,26,No,Entertainment,0.0,3,2.0,Cat_6,D,5.5598853868194835
460381,Male,No,28,Yes,Artist,13.0,1,2.0,Cat_6,A,5.354925373134328
460946,Male,No,84,No,Artist,0.0,1,1.0,Cat_6,D,5.0
464329,Male,Yes,81,No,Lawyer,1.0,1,2.0,Cat_6,D,5.0
467209,Female,No,35,Yes,Healthcare,1.0,1,1.0,Cat_6,D,5.522666666666667
461897,Male,Yes,55,Yes,Doctor,0.0,2,2.0,Cat_6,C,5.437640449438202
462920,Male,Yes,50,No,Executive,0.0,3,5.0,Cat_6,B,5.47316384180791
460994,Male,Yes,78,Yes,Lawyer,0.0,1,5.0,Cat_6,A,5.0
462868,Male,Yes,36,No,Entertainment,0.0,2,4.0,Cat_4,A,5.542547425474254
459964,Male,No,47,Yes,Marketing,1.0,1,1.0,Cat_6,A,5.635260115606936
462663,Male,Yes,48,No,Entertainment,6.0,2,5.0,Cat_4,B,5.618260869565217
464116,Female,Yes,69,Yes,Marketing,1.0,1,2.0,Cat_6,C,5.330591259640102
467119,Male,Yes,38,No,Marketing,0.0,3,4.0,Cat_7,B,5.748684210526315
465042,Male,Yes,36,Yes,Artist,1.0,2,4.0,Cat_6,C,5.542547425474254
464762,Female,Yes,52,No,Engineer,9.0,2,4.0,Cat_4,B,5.279387186629527
460009,Male,No,46,Yes,Artist,0.0,1,1.0,Cat_6,B,5.545454545454546
460583,Male,No,18,No,Marketing,1.0,1,6.0,Cat_3,D,5.483844011142061
467827,Female,No,22,No,Healthcare,0.0,1,4.0,Cat_6,D,5.602393617021277
463795,Male,No,18,No,Doctor,1.0,1,6.0,Cat_6,B,5.483844011142061
464313,Male,Yes,30,No,Homemaker,1.0,2,3.0,Cat_6,D,5.450123456790123
463672,Male,No,32,Yes,Engineer,5.0,1,3.0,Cat_6,D,5.798994974874372
459230,Male,Yes,43,No,Artist,7.0,3,4.0,Cat_6,B,5.510000000000001
462245,Female,Yes,49,Yes,Artist,1.0,2,3.0,Cat_6,C,5.481896551724137
462926,Female,No,40,Yes,Homemaker,9.0,1,2.0,Cat_6,A,5.43771712158809
460743,Male,Yes,55,Yes,Artist,0.0,2,3.0,Cat_6,C,5.437640449438202
464656,Female,No,33,No,Healthcare,1.0,1,7.0,Cat_4,B,5.62827763496144
467656,Male,No,31,Yes,Healthcare,1.0,1,5.0,Cat_6,D,5.370523415977961
460978,Female,No,35,Yes,Healthcare,3.0,1,6.0,Cat_2,D,5.522666666666667
467684,Male,No,40,Yes,Healthcare,8.0,1,3.0,Cat_2,D,5.467532467532467
467089,Male,Yes,69,No,Artist,0.0,2,3.0,Cat_6,B,5.420994475138121
466091,Female,Yes,46,Yes,Artist,1.0,1,4.0,Cat_4,B,5.458981233243968
464582,Female,Yes,63,Yes,Marketing,0.0,1,2.0,Cat_6,D,5.393859649122806
467004,Female,No,50,No,Artist,0.0,1,5.0,Cat_2,A,5.416020671834626
458997,Male,Yes,61,Yes,Artist,1.0,2,2.0,Cat_6,B,5.574114441416893
466025,Female,No,50,No,Engineer,1.0,1,1.0,Cat_3,A,5.416020671834626
464689,Female,No,25,Yes,Marketing,2.0,1,5.0,Cat_4,A,5.425543478260869
